"event.year";"event.city";"page";"event.type";"Awarding.country";"Receiving.country";"A";"B";"C";"D";"E";"Jury.rank";"Jury.points";"Televoting.rank";"Televoting.points";"Total.pts";"event.id"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Azerbaijan";10;15;10;13;16;14;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Belarus";17;17;12;18;18;17;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Belgium";6;3;8;7;12;6;5;14;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Bulgaria";2;2;2;2;5;2;10;12;;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Croatia";12;16;16;14;10;15;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Cyprus";15;5;14;4;2;4;7;6;5;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Czech Republic";9;14;13;8;7;12;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Estonia";18;13;18;10;13;16;;1;12;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Finland";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Greece";11;10;5;11;15;11;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Iceland";13;12;6;12;9;13;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Ireland";5;8;15;15;3;7;4;5;6;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Israel";1;1;3;1;1;1;12;2;10;22;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Lithuania";14;6;9;6;11;9;2;9;2;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"North Macedonia";16;18;17;17;17;18;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Finland";"Switzerland";8;9;11;9;8;10;1;7;4;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Albania";4;3;2;4;5;3;8;2;10;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Armenia";17;16;16;15;14;17;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Austria";14;12;13;11;12;14;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Azerbaijan";1;1;1;2;2;1;12;8;3;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Belarus";13;14;15;7;9;13;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Belgium";15;13;14;16;15;16;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Bulgaria";2;4;9;5;3;5;6;4;7;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Croatia";9;8;6;8;6;6;5;16;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Cyprus";6;6;7;1;1;4;7;1;12;19;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Czech Republic";7;10;10;6;8;9;2;5;6;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Estonia";5;2;3;3;4;2;10;3;8;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Finland";12;15;17;13;11;15;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Greece";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Iceland";18;18;18;17;17;18;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Ireland";10;9;11;10;13;12;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Israel";11;5;5;12;10;7;4;9;2;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Lithuania";16;11;4;18;18;11;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"North Macedonia";8;7;8;9;7;8;3;17;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Greece";"Switzerland";3;17;12;14;16;10;1;11;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Albania";2;1;7;4;4;1;12;14;;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Armenia";14;8;15;10;15;14;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Austria";9;4;10;1;3;4;7;4;7;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Azerbaijan";15;14;8;17;14;16;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Belarus";18;18;18;15;16;18;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Belgium";3;12;5;12;13;9;2;12;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Bulgaria";13;6;6;14;10;11;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Croatia";11;16;16;16;7;15;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Cyprus";17;9;12;8;9;12;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Czech Republic";7;13;1;6;8;6;5;1;12;17;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Estonia";10;5;4;2;6;5;6;5;6;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Finland";4;7;9;11;5;7;4;2;10;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Greece";16;10;2;13;11;10;1;13;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Iceland";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Ireland";8;2;13;3;1;3;8;7;4;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Israel";5;3;3;5;2;2;10;3;8;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Lithuania";6;15;11;9;17;13;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"North Macedonia";12;17;17;18;18;17;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Iceland";"Switzerland";1;11;14;7;12;8;3;9;2;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Albania";7;11;7;13;16;11;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Armenia";8;15;11;12;12;13;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Austria";9;2;5;2;5;4;7;3;8;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Azerbaijan";12;12;12;14;8;14;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Belarus";16;18;18;17;15;18;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Belgium";4;8;16;7;11;9;2;11;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Bulgaria";3;3;8;11;4;5;6;8;3;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Croatia";13;13;6;10;13;12;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Cyprus";10;5;1;1;1;1;12;4;7;19;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Czech Republic";17;10;4;4;7;7;4;7;4;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Estonia";1;1;14;6;2;3;8;2;10;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Finland";14;9;3;3;6;6;5;5;6;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Greece";5;7;13;16;10;10;1;13;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Iceland";18;16;17;15;17;17;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Ireland";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Israel";2;4;2;5;3;2;10;6;5;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Lithuania";15;14;10;9;14;15;;1;12;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"North Macedonia";11;17;15;18;18;16;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Ireland";"Switzerland";6;6;9;8;9;8;3;9;2;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Albania";4;17;13;3;16;7;4;13;;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Armenia";12;7;9;6;2;6;5;14;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Austria";1;9;1;13;1;1;12;3;8;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Azerbaijan";3;2;5;1;10;2;10;6;5;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Belarus";17;14;15;17;18;18;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Belgium";8;12;6;11;7;13;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Bulgaria";13;4;10;16;8;14;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Croatia";10;1;4;14;12;5;6;16;;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Cyprus";7;8;12;7;9;12;;2;10;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Czech Republic";5;16;8;8;6;8;3;1;12;15;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Estonia";9;13;18;9;11;16;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Finland";2;6;7;10;3;4;7;5;6;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Greece";15;10;17;15;13;17;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Iceland";16;18;14;4;4;11;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Ireland";6;15;11;12;15;15;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Israel";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Lithuania";14;3;16;5;17;9;2;15;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"North Macedonia";18;5;3;18;14;10;1;18;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Israel";"Switzerland";11;11;2;2;5;3;8;10;1;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Albania";6;13;5;14;18;10;1;14;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Armenia";16;16;13;10;17;15;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Austria";1;1;2;1;7;2;10;2;10;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Azerbaijan";17;18;17;18;13;18;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Belarus";18;12;16;17;11;17;;5;6;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Belgium";4;6;8;4;1;3;8;3;8;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Bulgaria";10;4;7;8;9;8;3;9;2;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Croatia";12;10;10;9;14;11;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Cyprus";13;17;18;6;16;14;;6;5;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Czech Republic";8;7;3;7;10;6;5;4;7;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Estonia";3;8;9;11;6;7;4;1;12;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Finland";14;9;11;12;3;9;2;8;3;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Greece";9;15;14;13;8;12;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Iceland";7;14;12;16;12;13;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Ireland";2;3;1;2;2;1;12;7;4;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Israel";11;2;4;3;5;4;7;10;1;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Lithuania";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"North Macedonia";15;11;15;15;15;16;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Lithuania";"Switzerland";5;5;6;5;4;5;6;12;;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Albania";2;4;7;1;1;2;10;1;12;22;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Armenia";12;11;16;17;15;15;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Austria";14;17;15;16;17;18;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Azerbaijan";5;1;11;5;4;4;7;6;5;12;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Belarus";17;18;17;10;11;13;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Belgium";13;16;14;15;16;17;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Bulgaria";1;3;3;3;2;1;12;3;8;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Croatia";3;5;6;4;5;5;6;2;10;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Cyprus";7;7;4;8;10;8;3;4;7;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Czech Republic";4;2;1;2;7;3;8;5;6;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Estonia";6;9;5;7;6;7;4;12;;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Finland";11;15;12;14;13;12;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Greece";15;12;8;18;18;11;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Iceland";9;6;10;9;8;9;2;17;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Ireland";10;10;9;12;9;10;1;13;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Israel";8;8;2;6;3;6;5;8;3;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Lithuania";16;13;18;11;14;16;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"North Macedonia";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Fyr-macedonia";"Switzerland";18;14;13;13;12;14;;10;1;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Albania";9;5;3;9;4;6;5;15;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Armenia";4;4;9;11;8;7;4;17;;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Austria";5;6;6;4;6;5;6;6;5;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Azerbaijan";18;13;19;19;18;19;;4;7;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Belarus";14;18;15;15;13;14;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Belgium";2;1;5;3;2;2;10;12;;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Bulgaria";3;7;2;5;5;4;7;14;;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Croatia";13;12;13;8;9;10;1;18;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Cyprus";12;15;17;16;17;15;;2;10;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Czech Republic";8;8;7;7;7;8;3;10;1;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Estonia";1;3;4;2;3;3;8;1;12;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Finland";16;14;18;18;19;18;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Greece";11;10;11;14;11;11;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Iceland";19;19;14;13;14;16;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Ireland";10;17;12;10;15;13;;3;8;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Israel";7;9;8;6;10;9;2;9;2;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Lithuania";6;2;1;1;1;1;12;5;6;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"North Macedonia";17;16;16;17;16;17;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Portugal";"Switzerland";15;11;10;12;12;12;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Albania";10;12;4;4;4;7;4;6;5;9;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Armenia";19;17;11;10;15;15;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Austria";5;4;3;2;3;3;8;11;;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Azerbaijan";8;18;13;17;12;13;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Belarus";12;11;19;15;16;16;;16;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Belgium";9;10;14;16;13;12;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Bulgaria";14;3;8;12;8;8;3;3;8;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Croatia";7;14;12;11;11;11;;19;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Cyprus";1;7;1;6;1;2;10;2;10;20;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Czech Republic";3;5;9;5;5;4;7;7;4;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Estonia";4;15;6;3;6;5;6;9;2;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Finland";6;8;10;9;10;10;1;5;6;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Greece";18;19;17;19;18;19;;12;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Iceland";16;13;18;18;19;18;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Ireland";11;6;7;8;9;9;2;1;12;14;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Israel";2;1;2;1;2;1;12;4;7;19;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Lithuania";17;9;15;14;14;14;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"North Macedonia";13;16;16;13;17;17;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Spain";"Switzerland";15;2;5;7;7;6;5;10;1;6;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Albania";8;12;12;9;16;13;;2;10;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Armenia";12;13;11;13;6;11;;17;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Austria";3;4;10;2;9;5;6;1;12;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Azerbaijan";9;17;17;16;17;16;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Belarus";16;15;14;15;15;17;;18;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Belgium";13;11;15;11;11;14;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Bulgaria";14;5;7;6;5;8;3;13;;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Croatia";11;16;13;8;8;12;;7;4;4;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Cyprus";6;7;2;17;4;7;4;4;7;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Czech Republic";18;3;3;1;7;3;8;8;3;11;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Estonia";1;2;9;3;2;1;12;10;1;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Finland";7;10;4;7;10;9;2;6;5;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Greece";15;14;16;14;12;15;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Iceland";10;9;5;5;13;10;1;16;;1;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Ireland";2;6;8;4;1;2;10;5;6;16;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Israel";4;1;6;12;14;6;5;3;8;13;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Lithuania";5;8;1;10;3;4;7;12;;7;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"North Macedonia";17;18;18;18;18;18;;11;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"Switzerland";"Switzerland";;;;;;;;;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Albania";2;2;3;10;5;4;7;10;1;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Armenia";10;9;6;8;11;9;2;18;;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Austria";3;4;1;5;1;2;10;11;;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Azerbaijan";11;18;18;16;7;16;;15;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Belarus";12;14;17;9;8;14;;14;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Belgium";5;8;16;15;15;11;;13;;;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Bulgaria";4;1;2;3;2;1;12;5;6;18;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Croatia";6;6;9;13;4;6;5;19;;5;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Cyprus";15;10;13;7;17;15;;3;8;8;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Czech Republic";19;15;8;6;19;13;;9;2;2;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Estonia";8;3;5;14;6;5;6;7;4;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Finland";16;11;11;2;10;8;3;4;7;10;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Greece";17;7;7;18;13;12;;8;3;3;"lisbon-2018"
2018;"Lisbon";"voting-details";"first-semi-final";"United-kingdom";"Iceland";9;19;14;17;14;17;;16;;;"lisbon-2018"
